Species,Treatment,Treatment_Long,Treatment_Val,Day_Installed,Month_Installed,Year_Installed,Day_Collected,Month_Collected,Year_Collected,Days_Since_Install,Day_Temp_Actual,Night_Temp_Actual,Day_Scale_14,Day_Scale_7,Night_Scale_14,Night_Scale_7,Seed_Num,Group,Column,Row,Cell,Root_Pheno_Code,Shoot_Pheno_Code,Corrections
POSE,C,Control,0.0,21,6,2025,3,7,2025,12,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,3,7,
POSE,C,Control,0.0,21,6,2025,4,7,2025,13,5.740740741,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,748,47,10,14,2,3,7,
POSE,C,Control,0.0,21,6,2025,5,7,2025,14,5.740740741,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,746,47,9,14,2,3,7,
POSE,C,Control,0.0,21,6,2025,22,6,2025,1,5,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,776,47,10,14,3,0,0,
POSE,C,Control,0.0,21,6,2025,23,6,2025,2,5,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,774,47,9,14,3,0,0,
POSE,C,Control,0.0,21,6,2025,24,6,2025,3,6.481481481,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,718,47,9,13,3,0,0,
POSE,C,Control,0.0,21,6,2025,25,6,2025,4,6.481481481,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,720,47,10,13,3,0,0,
POSE,C,Control,0.0,21,6,2025,26,6,2025,5,5,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,776,47,10,14,3,0,0,
POSE,C,Control,0.0,21,6,2025,27,6,2025,6,5,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,774,47,9,14,3,0,0,
POSE,C,Control,0.0,21,6,2025,28,6,2025,7,6.481481481,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,718,47,9,13,3,0,0,
POSE,C,Control,0.0,21,6,2025,29,6,2025,8,6.481481481,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,720,47,10,13,3,0,0,
POSE,C,Control,0.0,21,6,2025,30,6,2025,9,5,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,776,47,10,14,3,0,0,
POSE,C,Control,0.0,21,6,2025,1,7,2025,10,5,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,774,47,9,14,3,0,0,
POSE,C,Control,0.0,21,6,2025,2,7,2025,11,6.481481481,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,718,47,9,13,3,0,0,
POSE,C,Control,0.0,21,6,2025,3,7,2025,12,6.481481481,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,720,47,10,13,3,0,0,
POSE,C,Control,0.0,21,6,2025,4,7,2025,13,5,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,776,47,10,14,3,0,0,
POSE,C,Control,0.0,21,6,2025,5,7,2025,14,5,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,774,47,9,14,3,0,0,
POSE,C,Control,0.0,21,6,2025,22,6,2025,1,5,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,775,47,10,14,4,0,0,
POSE,C,Control,0.0,21,6,2025,23,6,2025,2,5,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,773,47,9,14,4,0,0,
POSE,C,Control,0.0,21,6,2025,24,6,2025,3,6.481481481,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,717,47,9,13,4,0,0,
POSE,C,Control,0.0,21,6,2025,25,6,2025,4,6.481481481,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,719,47,10,13,4,0,0,
POSE,C,Control,0.0,21,6,2025,26,6,2025,5,5,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,775,47,10,14,4,0,0,
POSE,C,Control,0.0,21,6,2025,27,6,2025,6,5,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,773,47,9,14,4,1,0,
POSE,C,Control,0.0,21,6,2025,28,6,2025,7,6.481481481,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,717,47,9,13,4,2,6,
POSE,C,Control,0.0,21,6,2025,29,6,2025,8,6.481481481,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,719,47,10,13,4,3,7,
POSE,C,Control,0.0,21,6,2025,30,6,2025,9,5,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,775,47,10,14,4,4,8,
POSE,C,Control,0.0,21,6,2025,1,7,2025,10,5,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,773,47,9,14,4,4,8,
POSE,C,Control,0.0,21,6,2025,2,7,2025,11,6.481481481,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,717,47,9,13,4,5,9,
POSE,C,Control,0.0,21,6,2025,3,7,2025,12,6.481481481,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,719,47,10,13,4,5,9,
POSE,C,Control,0.0,21,6,2025,4,7,2025,13,5,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,775,47,10,14,4,5,9,
POSE,C,Control,0.0,21,6,2025,5,7,2025,14,5,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,773,47,9,14,4,5,9,
POSE,H,High SA Level,1.0,21,6,2025,22,6,2025,1,7.222222222,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,691,47,10,13,1,0,0,
POSE,H,High SA Level,1.0,21,6,2025,23,6,2025,2,5.740740741,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,747,47,10,14,1,0,0,
POSE,H,High SA Level,1.0,21,6,2025,24,6,2025,3,5.740740741,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,745,47,9,14,1,0,0,
POSE,H,High SA Level,1.0,21,6,2025,25,6,2025,4,7.222222222,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,689,47,9,13,1,0,0,
POSE,H,High SA Level,1.0,21,6,2025,26,6,2025,5,7.222222222,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,691,47,10,13,1,0,0,
POSE,H,High SA Level,1.0,21,6,2025,27,6,2025,6,5.740740741,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,747,47,10,14,1,0,0,
POSE,H,High SA Level,1.0,21,6,2025,28,6,2025,7,5.740740741,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,745,47,9,14,1,1,0,
POSE,H,High SA Level,1.0,21,6,2025,29,6,2025,8,7.222222222,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,689,47,9,13,1,2,6,
POSE,H,High SA Level,1.0,21,6,2025,30,6,2025,9,7.222222222,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,691,47,10,13,1,2,7,
POSE,H,High SA Level,1.0,21,6,2025,1,7,2025,10,5.740740741,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,747,47,10,14,1,2,7,
POSE,H,High SA Level,1.0,21,6,2025,2,7,2025,11,5.740740741,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,745,47,9,14,1,4,8,
POSE,H,High SA Level,1.0,21,6,2025,3,7,2025,12,7.222222222,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,689,47,9,13,1,4,8,
POSE,H,High SA Level,1.0,21,6,2025,4,7,2025,13,7.222222222,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,691,47,10,13,1,4,8,
POSE,H,High SA Level,1.0,21,6,2025,5,7,2025,14,5.740740741,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,747,47,10,14,1,4,9,
POSE,H,High SA Level,1.0,21,6,2025,22,6,2025,1,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,23,6,2025,2,5.740740741,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,748,47,10,14,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,24,6,2025,3,5.740740741,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,746,47,9,14,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,25,6,2025,4,7.222222222,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,690,47,9,13,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,26,6,2025,5,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,27,6,2025,6,5.740740741,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,748,47,10,14,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,28,6,2025,7,5.740740741,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,746,47,9,14,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,29,6,2025,8,7.222222222,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,690,47,9,13,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,30,6,2025,9,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,1,7,2025,10,5.740740741,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,748,47,10,14,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,2,7,2025,11,5.740740741,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,746,47,9,14,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,3,7,2025,12,7.222222222,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,690,47,9,13,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,4,7,2025,13,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,5,7,2025,14,5.740740741,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,748,47,10,14,2,0,0,
POSE,H,High SA Level,1.0,21,6,2025,22,6,2025,1,6.481481481,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,720,47,10,13,3,0,0,
POSE,H,High SA Level,1.0,21,6,2025,23,6,2025,2,5,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,776,47,10,14,3,0,0,
POSE,H,High SA Level,1.0,21,6,2025,24,6,2025,3,5,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,774,47,9,14,3,0,0,
POSE,H,High SA Level,1.0,21,6,2025,25,6,2025,4,6.481481481,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,718,47,9,13,3,0,0,
POSE,H,High SA Level,1.0,21,6,2025,26,6,2025,5,6.481481481,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,720,47,10,13,3,0,0,
POSE,H,High SA Level,1.0,21,6,2025,27,6,2025,6,5,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,776,47,10,14,3,0,0,
POSE,H,High SA Level,1.0,21,6,2025,28,6,2025,7,5,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,774,47,9,14,3,1,0,
POSE,H,High SA Level,1.0,21,6,2025,29,6,2025,8,6.481481481,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,718,47,9,13,3,2,6,
POSE,H,High SA Level,1.0,21,6,2025,30,6,2025,9,6.481481481,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,720,47,10,13,3,3,7,
POSE,H,High SA Level,1.0,21,6,2025,1,7,2025,10,5,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,776,47,10,14,3,3,7,
POSE,H,High SA Level,1.0,21,6,2025,2,7,2025,11,5,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,774,47,9,14,3,3,7,
POSE,H,High SA Level,1.0,21,6,2025,3,7,2025,12,6.481481481,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,718,47,9,13,3,3,7,
POSE,H,High SA Level,1.0,21,6,2025,4,7,2025,13,6.481481481,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,720,47,10,13,3,3,7,
POSE,H,High SA Level,1.0,21,6,2025,5,7,2025,14,5,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,776,47,10,14,3,4,8,
POSE,H,High SA Level,1.0,21,6,2025,22,6,2025,1,6.481481481,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,719,47,10,13,4,0,0,
POSE,H,High SA Level,1.0,21,6,2025,23,6,2025,2,5,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,775,47,10,14,4,0,0,
POSE,H,High SA Level,1.0,21,6,2025,24,6,2025,3,5,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,773,47,9,14,4,0,0,
POSE,H,High SA Level,1.0,21,6,2025,25,6,2025,4,6.481481481,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,717,47,9,13,4,0,0,
POSE,H,High SA Level,1.0,21,6,2025,26,6,2025,5,6.481481481,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,719,47,10,13,4,0,0,
POSE,H,High SA Level,1.0,21,6,2025,27,6,2025,6,5,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,775,47,10,14,4,0,0,
POSE,H,High SA Level,1.0,21,6,2025,28,6,2025,7,5,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,773,47,9,14,4,1,0,
POSE,H,High SA Level,1.0,21,6,2025,29,6,2025,8,6.481481481,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,717,47,9,13,4,2,6,
POSE,H,High SA Level,1.0,21,6,2025,30,6,2025,9,6.481481481,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,719,47,10,13,4,3,7,
POSE,H,High SA Level,1.0,21,6,2025,1,7,2025,10,5,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,775,47,10,14,4,4,7,
POSE,H,High SA Level,1.0,21,6,2025,2,7,2025,11,5,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,773,47,9,14,4,4,8,
POSE,H,High SA Level,1.0,21,6,2025,3,7,2025,12,6.481481481,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,717,47,9,13,4,4,8,
POSE,H,High SA Level,1.0,21,6,2025,4,7,2025,13,6.481481481,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,719,47,10,13,4,5,9,
POSE,H,High SA Level,1.0,21,6,2025,5,7,2025,14,5,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,775,47,10,14,4,5,9,
POSE,L,Low SA Level,0.5,21,6,2025,22,6,2025,1,7.222222222,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,689,47,9,13,1,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,23,6,2025,2,7.222222222,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,691,47,10,13,1,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,24,6,2025,3,5.740740741,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,747,47,10,14,1,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,25,6,2025,4,5.740740741,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,745,47,9,14,1,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,26,6,2025,5,7.222222222,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,689,47,9,13,1,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,27,6,2025,6,7.222222222,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,691,47,10,13,1,1,0,
POSE,L,Low SA Level,0.5,21,6,2025,28,6,2025,7,5.740740741,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,747,47,10,14,1,2,6,
POSE,L,Low SA Level,0.5,21,6,2025,29,6,2025,8,5.740740741,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,745,47,9,14,1,3,7,
POSE,L,Low SA Level,0.5,21,6,2025,30,6,2025,9,7.222222222,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,689,47,9,13,1,3,7,
POSE,L,Low SA Level,0.5,21,6,2025,1,7,2025,10,7.222222222,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,691,47,10,13,1,4,8,
POSE,L,Low SA Level,0.5,21,6,2025,2,7,2025,11,5.740740741,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,747,47,10,14,1,5,8,
POSE,L,Low SA Level,0.5,21,6,2025,3,7,2025,12,5.740740741,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,745,47,9,14,1,5,9,
POSE,L,Low SA Level,0.5,21,6,2025,4,7,2025,13,7.222222222,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,689,47,9,13,1,5,9,
POSE,L,Low SA Level,0.5,21,6,2025,5,7,2025,14,7.222222222,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,691,47,10,13,1,5,9,
POSE,L,Low SA Level,0.5,21,6,2025,22,6,2025,1,7.222222222,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,690,47,9,13,2,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,23,6,2025,2,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,24,6,2025,3,5.740740741,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,748,47,10,14,2,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,25,6,2025,4,5.740740741,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,746,47,9,14,2,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,26,6,2025,5,7.222222222,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,690,47,9,13,2,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,27,6,2025,6,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,1,0,
POSE,L,Low SA Level,0.5,21,6,2025,28,6,2025,7,5.740740741,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,748,47,10,14,2,2,0,
POSE,L,Low SA Level,0.5,21,6,2025,29,6,2025,8,5.740740741,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,746,47,9,14,2,2,6,
POSE,L,Low SA Level,0.5,21,6,2025,30,6,2025,9,7.222222222,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,690,47,9,13,2,2,7,
POSE,L,Low SA Level,0.5,21,6,2025,1,7,2025,10,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,3,7,
POSE,L,Low SA Level,0.5,21,6,2025,2,7,2025,11,5.740740741,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,748,47,10,14,2,4,8,
POSE,L,Low SA Level,0.5,21,6,2025,3,7,2025,12,5.740740741,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,746,47,9,14,2,4,8,
POSE,L,Low SA Level,0.5,21,6,2025,4,7,2025,13,7.222222222,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,690,47,9,13,2,4,8,
POSE,L,Low SA Level,0.5,21,6,2025,5,7,2025,14,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,5,9,
POSE,L,Low SA Level,0.5,21,6,2025,22,6,2025,1,6.481481481,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,718,47,9,13,3,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,23,6,2025,2,6.481481481,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,720,47,10,13,3,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,24,6,2025,3,5,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,776,47,10,14,3,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,25,6,2025,4,5,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,774,47,9,14,3,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,26,6,2025,5,6.481481481,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,718,47,9,13,3,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,27,6,2025,6,6.481481481,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,720,47,10,13,3,1,0,
POSE,L,Low SA Level,0.5,21,6,2025,28,6,2025,7,5,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,776,47,10,14,3,2,0,
POSE,L,Low SA Level,0.5,21,6,2025,29,6,2025,8,5,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,774,47,9,14,3,2,0,
POSE,L,Low SA Level,0.5,21,6,2025,30,6,2025,9,6.481481481,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,718,47,9,13,3,2,6,
POSE,L,Low SA Level,0.5,21,6,2025,1,7,2025,10,6.481481481,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,720,47,10,13,3,2,7,
POSE,L,Low SA Level,0.5,21,6,2025,2,7,2025,11,5,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,776,47,10,14,3,3,7,
POSE,L,Low SA Level,0.5,21,6,2025,3,7,2025,12,5,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,774,47,9,14,3,4,8,
POSE,L,Low SA Level,0.5,21,6,2025,4,7,2025,13,6.481481481,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,718,47,9,13,3,4,8,
POSE,L,Low SA Level,0.5,21,6,2025,5,7,2025,14,6.481481481,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,720,47,10,13,3,5,8,
POSE,L,Low SA Level,0.5,21,6,2025,22,6,2025,1,6.481481481,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,717,47,9,13,4,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,23,6,2025,2,6.481481481,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,719,47,10,13,4,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,24,6,2025,3,5,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,775,47,10,14,4,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,25,6,2025,4,5,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,773,47,9,14,4,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,26,6,2025,5,6.481481481,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,717,47,9,13,4,0,0,
POSE,L,Low SA Level,0.5,21,6,2025,27,6,2025,6,6.481481481,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,719,47,10,13,4,1,0,
POSE,L,Low SA Level,0.5,21,6,2025,28,6,2025,7,5,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,775,47,10,14,4,2,0,
POSE,L,Low SA Level,0.5,21,6,2025,29,6,2025,8,5,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,773,47,9,14,4,2,0,
POSE,L,Low SA Level,0.5,21,6,2025,30,6,2025,9,6.481481481,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,717,47,9,13,4,2,6,
POSE,L,Low SA Level,0.5,21,6,2025,1,7,2025,10,6.481481481,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,719,47,10,13,4,2,7,
POSE,L,Low SA Level,0.5,21,6,2025,2,7,2025,11,5,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,775,47,10,14,4,3,7,
POSE,L,Low SA Level,0.5,21,6,2025,3,7,2025,12,5,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,773,47,9,14,4,4,8,
POSE,L,Low SA Level,0.5,21,6,2025,4,7,2025,13,6.481481481,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,717,47,9,13,4,4,8,
POSE,L,Low SA Level,0.5,21,6,2025,5,7,2025,14,6.481481481,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,719,47,10,13,4,5,8,
POSE,W,Water Only,0.0,21,6,2025,22,6,2025,1,5.740740741,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,745,47,9,14,1,0,0,
POSE,W,Water Only,0.0,21,6,2025,23,6,2025,2,7.222222222,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,689,47,9,13,1,0,0,
POSE,W,Water Only,0.0,21,6,2025,24,6,2025,3,7.222222222,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,691,47,10,13,1,0,0,
POSE,W,Water Only,0.0,21,6,2025,25,6,2025,4,5.740740741,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,747,47,10,14,1,0,0,
POSE,W,Water Only,0.0,21,6,2025,26,6,2025,5,5.740740741,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,745,47,9,14,1,0,0,
POSE,W,Water Only,0.0,21,6,2025,27,6,2025,6,7.222222222,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,689,47,9,13,1,0,0,
POSE,W,Water Only,0.0,21,6,2025,28,6,2025,7,7.222222222,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,691,47,10,13,1,0,0,
POSE,W,Water Only,0.0,21,6,2025,29,6,2025,8,5.740740741,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,747,47,10,14,1,1,0,
POSE,W,Water Only,0.0,21,6,2025,30,6,2025,9,5.740740741,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,745,47,9,14,1,2,0,
POSE,W,Water Only,0.0,21,6,2025,1,7,2025,10,7.222222222,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,689,47,9,13,1,2,7,
POSE,W,Water Only,0.0,21,6,2025,2,7,2025,11,7.222222222,18.33333333,6.851851852,6.111111111,18.7037037,17.96296296,691,47,10,13,1,3,7,
POSE,W,Water Only,0.0,21,6,2025,3,7,2025,12,5.740740741,18.33333333,5.37037037,6.111111111,18.7037037,17.96296296,747,47,10,14,1,3,7,
POSE,W,Water Only,0.0,21,6,2025,4,7,2025,13,5.740740741,16.85185185,5.37037037,6.111111111,17.22222222,17.96296296,745,47,9,14,1,3,7,
POSE,W,Water Only,0.0,21,6,2025,5,7,2025,14,7.222222222,16.85185185,6.851851852,6.111111111,17.22222222,17.96296296,689,47,9,13,1,3,7,
POSE,W,Water Only,0.0,21,6,2025,22,6,2025,1,5.740740741,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,746,47,9,14,2,0,0,
POSE,W,Water Only,0.0,21,6,2025,23,6,2025,2,7.222222222,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,690,47,9,13,2,0,0,
POSE,W,Water Only,0.0,21,6,2025,24,6,2025,3,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,0,0,
POSE,W,Water Only,0.0,21,6,2025,25,6,2025,4,5.740740741,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,748,47,10,14,2,0,0,
POSE,W,Water Only,0.0,21,6,2025,26,6,2025,5,5.740740741,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,746,47,9,14,2,0,0,
POSE,W,Water Only,0.0,21,6,2025,27,6,2025,6,7.222222222,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,690,47,9,13,2,0,0,
POSE,W,Water Only,0.0,21,6,2025,28,6,2025,7,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,0,0,
POSE,W,Water Only,0.0,21,6,2025,29,6,2025,8,5.740740741,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,748,47,10,14,2,1,0,
POSE,W,Water Only,0.0,21,6,2025,30,6,2025,9,5.740740741,17.59259259,5.37037037,6.111111111,17.22222222,17.96296296,746,47,9,14,2,2,6,
POSE,W,Water Only,0.0,21,6,2025,1,7,2025,10,7.222222222,17.59259259,6.851851852,6.111111111,17.22222222,17.96296296,690,47,9,13,2,2,7,
POSE,W,Water Only,0.0,21,6,2025,2,7,2025,11,7.222222222,19.07407407,6.851851852,6.111111111,18.7037037,17.96296296,692,47,10,13,2,3,7,
POSE,W,Water Only,0.0,21,6,2025,3,7,2025,12,5.740740741,19.07407407,5.37037037,6.111111111,18.7037037,17.96296296,748,47,10,14,2,4,7,
